Source,Target,ConflictScore,Confidence,LogMapDecision,Label,LogMapPred
http://snomed.info/id/19660004,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27042,4940,1.689,False,False,False
http://snomed.info/id/93471006,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21833,4940,1.689,False,False,False
http://snomed.info/id/49937004,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24019,3,0.7629999999999999,False,False,False
http://snomed.info/id/115233005,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C23999,11,0.8510000000000001,False,False,False
http://snomed.info/id/128797009,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22076,1,0.8629999999999999,False,False,False
http://snomed.info/id/128782006,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22075,1,0.8390000000000001,False,False,False
http://snomed.info/id/128781004,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22074,1,0.86,False,False,False
http://snomed.info/id/253081009,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22020,1,0.866,False,False,False
http://snomed.info/id/73918009,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22018,1,0.8510000000000001,False,False,False
http://snomed.info/id/68944005,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22014,1,0.8510000000000001,False,False,False
http://snomed.info/id/399469000,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22027,1,0.8629999999999999,False,False,False
http://snomed.info/id/253084001,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22019,1,0.866,False,False,False
http://snomed.info/id/399709001,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22024,1,0.8629999999999999,False,False,False
http://snomed.info/id/57606003,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22023,1,0.8629999999999999,False,False,False
http://snomed.info/id/1157020002,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22022,1,0.8629999999999999,False,False,False
http://snomed.info/id/128731008,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22055,1,0.848,False,False,False
http://snomed.info/id/126980002,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21996,39,0.817,False,False,False
http://snomed.info/id/41252002,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22002,1,0.8629999999999999,False,False,False
http://snomed.info/id/768934004,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22004,1,0.896,False,False,False
http://snomed.info/id/32456001,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21988,1,0.8569999999999999,False,False,False
http://snomed.info/id/128790006,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21989,1,0.8569999999999999,False,False,False
http://snomed.info/id/39005004,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21985,1,0.754,False,False,False
http://snomed.info/id/128912009,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21972,1,0.848,False,False,False
http://snomed.info/id/780822000,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21969,1,0.8809999999999999,False,False,False
http://snomed.info/id/715904005,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21983,1,0.8915789473684209,False,False,False
http://snomed.info/id/128839002,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21953,1,0.8629999999999999,False,False,False
http://snomed.info/id/253067007,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21952,1,0.872,False,False,False
http://snomed.info/id/253068002,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21954,1,0.872,False,False,False
http://snomed.info/id/397378002,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21955,1,0.872,False,False,False
http://snomed.info/id/422886007,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21977,1,0.8330000000000001,False,False,False
http://snomed.info/id/68614005,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21978,1,0.76,False,False,False
http://snomed.info/id/254720009,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21829,1,0.8989999999999999,False,False,False
http://snomed.info/id/307598005,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21825,1,0.8869999999999999,False,False,False
http://snomed.info/id/429114002,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21811,1,0.742,False,False,False
http://snomed.info/id/255184001,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21803,1,0.8929999999999999,False,False,False
http://snomed.info/id/397195004,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21786,2,0.8119999999999999,False,False,False
http://snomed.info/id/254763007,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21839,1,0.8809999999999999,False,False,False
http://snomed.info/id/404064001,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21634,2,0.878,False,False,False
http://snomed.info/id/255187008,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21834,1,0.89,False,False,False
http://snomed.info/id/372143007,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24225,12,0.841,False,False,False
http://snomed.info/id/792907004,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34041,1,0.9169999999999999,False,False,False
http://snomed.info/id/399528006,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34050,5,0.8210000000000001,False,False,False
http://snomed.info/id/128642005,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34052,1,0.736,False,False,False
http://snomed.info/id/126854002,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24146,13,0.9560000000000001,False,False,False
http://snomed.info/id/372140005,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24148,4,0.9380000000000001,False,False,False
http://snomed.info/id/93870000,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C38772,9,0.9380000000000001,False,False,False
http://snomed.info/id/109841003,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C38756,1,0.883,False,False,False
http://snomed.info/id/70179006,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C38739,1,0.7569999999999999,False,False,False
http://snomed.info/id/92186001,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C38771,6,0.9349999999999999,False,False,False
http://snomed.info/id/39471001,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C38740,1,0.7210000000000001,False,False,False
http://snomed.info/id/1156419009,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C38755,1,0.965,False,False,False
http://snomed.info/id/188768003,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21893,1,0.8390000000000001,False,False,False
http://snomed.info/id/37810007,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21894,1,0.7510000000000001,False,False,False
http://snomed.info/id/93143009,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3161,95,0.901,False,True,False
http://snomed.info/id/399956005,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7058,238,0.8049999999999999,False,True,False
http://snomed.info/id/451501000124108,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21612,1,0.8929999999999999,False,False,False
http://snomed.info/id/69291002,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21624,5,0.8140000000000001,False,False,False
http://snomed.info/id/127580003,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21628,6,0.8119999999999999,False,False,False
http://snomed.info/id/118287003,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24008,1,0.8210000000000001,False,False,False
http://snomed.info/id/127581004,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21632,3,0.8119999999999999,False,False,False
http://snomed.info/id/86049000,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C14143,1,0.73,False,False,False
http://snomed.info/id/417338002,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C80348,2,0.73,False,False,False
http://snomed.info/id/128797009,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22076,1,0.8629999999999999,False,False,False
http://snomed.info/id/8145008,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C60457,2,0.89,False,False,False
http://snomed.info/id/70555003,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C60395,1,0.8150000000000001,False,False,False
http://snomed.info/id/69291002,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21624,1,0.8140000000000001,False,False,False
http://snomed.info/id/27090000,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C60519,4,0.7869999999999999,False,False,False
http://snomed.info/id/28899001,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21609,5,0.796,False,False,False
http://snomed.info/id/39471001,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C38740,1,0.7210000000000001,False,False,False
http://snomed.info/id/32048006,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C60324,1,0.7809999999999999,False,False,False
http://snomed.info/id/18977007,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22996,1,0.896,False,False,False
http://snomed.info/id/39720002,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22998,1,0.896,False,False,False
http://snomed.info/id/37302003,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22995,1,0.896,False,False,False
http://snomed.info/id/63687009,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22993,1,0.896,False,False,False
http://snomed.info/id/19329008,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22997,1,0.8904,False,False,False
http://snomed.info/id/70179006,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C38739,2,0.7569999999999999,False,False,False
http://snomed.info/id/189643000,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24180,1,0.8450000000000001,False,False,False
http://snomed.info/id/2227007,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22992,1,0.89,False,False,False
http://snomed.info/id/72174007,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24176,1,0.8450000000000001,False,False,False
http://snomed.info/id/128665000,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22990,1,0.89,False,False,False
http://snomed.info/id/128642005,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34052,1,0.736,False,False,False
http://snomed.info/id/63451008,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C60516,1,0.818,False,False,False
http://snomed.info/id/451501000124108,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21612,1,0.8929999999999999,False,False,False
http://snomed.info/id/88252006,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C60378,1,0.8150000000000001,False,False,False
http://snomed.info/id/39005004,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21985,2,0.754,False,False,False
http://snomed.info/id/55353007,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C60436,3,0.7150000000000001,False,False,False
http://snomed.info/id/74532006,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C64069,2,0.8150000000000001,False,False,False
http://snomed.info/id/128839002,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21953,1,0.8629999999999999,False,False,False
http://snomed.info/id/32456001,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21988,1,0.8569999999999999,False,False,False
http://snomed.info/id/128790006,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21989,1,0.8569999999999999,False,False,False
http://snomed.info/id/450901008,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C60495,1,0.718,False,False,False
http://snomed.info/id/860761007,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C60337,1,0.818,False,False,False
http://snomed.info/id/1156903009,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C60441,7,0.818,False,False,False
http://snomed.info/id/253067007,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21952,1,0.872,False,False,False
http://snomed.info/id/397378002,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21955,1,0.872,False,False,False
http://snomed.info/id/253068002,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21954,1,0.872,False,False,False
http://snomed.info/id/399469000,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22027,1,0.8629999999999999,False,False,False
http://snomed.info/id/73918009,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22018,1,0.8510000000000001,False,False,False
http://snomed.info/id/68944005,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22014,1,0.8510000000000001,False,False,False
http://snomed.info/id/1157019008,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C60346,9,0.8150000000000001,False,False,False
http://snomed.info/id/253081009,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22020,1,0.866,False,False,False
http://snomed.info/id/1157020002,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22022,2,0.8629999999999999,False,False,False
http://snomed.info/id/253084001,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22019,1,0.866,False,False,False
http://snomed.info/id/57606003,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22023,3,0.8629999999999999,False,False,False
http://snomed.info/id/399709001,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22024,1,0.8629999999999999,False,False,False
http://snomed.info/id/41252002,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22002,1,0.8629999999999999,False,False,False
http://snomed.info/id/79041005,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C60319,1,0.914,False,False,False
http://snomed.info/id/68614005,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21978,1,0.76,False,False,False
http://snomed.info/id/128912009,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21972,1,0.848,False,False,False
http://snomed.info/id/49937004,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24019,1,0.7629999999999999,False,False,False
http://snomed.info/id/37810007,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21894,2,0.7510000000000001,False,False,False
http://snomed.info/id/63364005,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91465,1,0.718,False,False,False
http://snomed.info/id/128731008,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22055,1,0.848,False,False,False
http://snomed.info/id/68827007,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C36874,1,0.742,False,False,False
http://snomed.info/id/39274007,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62403,1,0.748,False,False,False
http://snomed.info/id/21964009,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C60448,1,0.7330000000000001,False,False,False
http://snomed.info/id/13583002,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C60449,1,0.73,False,False,False
http://snomed.info/id/128813000,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C60419,1,0.83,False,False,False
http://snomed.info/id/53880006,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C60342,1,0.818,False,False,False
http://snomed.info/id/20810002,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C60477,1,0.7150000000000001,False,False,False
http://snomed.info/id/41183007,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C60347,5,0.818,False,False,False
http://snomed.info/id/278399005,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C63820,1,0.818,False,False,False
http://snomed.info/id/42717009,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C60358,1,0.914,False,False,False
http://snomed.info/id/29020002,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C63818,1,0.836,False,False,False
http://snomed.info/id/28733007,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C63819,1,0.836,False,False,False
http://snomed.info/id/128782006,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22075,1,0.8390000000000001,False,False,False
http://snomed.info/id/128781004,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22074,1,0.86,False,False,False
http://snomed.info/id/51083003,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C747,6,0.73,False,False,False
http://snomed.info/id/52988006,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3824,19390,0.7210000000000001,False,False,False
http://snomed.info/id/127907005,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12326,1,0.712,False,False,False
http://snomed.info/id/441766009,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35520,143,0.7090000000000001,False,False,False
http://snomed.info/id/31113003,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26753,2,0.742,False,False,False
http://snomed.info/id/783219005,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21788,1,0.5928981414619899,False,False,False
http://snomed.info/id/783219005,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21788,1,0.5928981414619899,False,False,False
http://snomed.info/id/39274007,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62403,1,0.748,False,False,False
http://snomed.info/id/68827007,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C36874,1,0.742,False,False,False
http://snomed.info/id/68827007,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54158,1,0.6373076923076922,False,False,False
http://snomed.info/id/68827007,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54159,1,0.6373076923076922,False,False,False
http://snomed.info/id/39000009,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C60414,86,0.515,False,False,False
http://snomed.info/id/397379005,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21983,4,0.6448421052631579,False,False,False
http://snomed.info/id/444596001,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7612,20,0.578,False,True,False
http://snomed.info/id/84664004,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C60445,3,0.618,False,False,False
http://snomed.info/id/417338002,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C80348,1,0.73,False,False,False
http://snomed.info/id/8145008,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C60457,1,0.89,False,False,False
http://snomed.info/id/39000009,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3088,2,0.536,False,True,False
http://snomed.info/id/84664004,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C60445,1,0.618,False,False,False
http://snomed.info/id/70555003,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C60395,1,0.8150000000000001,False,False,False
http://snomed.info/id/70555003,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C60395,3,0.8150000000000001,False,False,False
http://snomed.info/id/403818001,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22002,1,0.627,False,False,False
http://snomed.info/id/397379005,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6967,2,0.602,False,True,False
http://snomed.info/id/188754005,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21896,1,0.818,False,False,False
http://snomed.info/id/49937004,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24019,3,0.7629999999999999,False,False,False
http://snomed.info/id/417338002,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C80348,2,0.73,False,False,False
http://snomed.info/id/8145008,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C60457,2,0.89,False,False,False
http://snomed.info/id/49937004,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24019,1,0.7629999999999999,False,False,False
http://snomed.info/id/68827007,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54158,7,2.0166153846153847,False,False,False
http://snomed.info/id/68827007,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54159,7,2.0166153846153847,False,False,False
http://snomed.info/id/68827007,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C36874,7,2.0166153846153847,False,False,False
http://snomed.info/id/39274007,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62403,1,0.748,False,False,False
http://snomed.info/id/441766009,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35520,46,1.2200000000000002,False,False,False
http://snomed.info/id/300848003,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34808,46,1.2200000000000002,False,False,False
http://snomed.info/id/789004008,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C33261,1,0.5670000000000001,False,False,False
http://snomed.info/id/789004008,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C33261,1,0.5670000000000001,False,False,False
http://snomed.info/id/70555003,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24108,2,0.5481176470588235,False,False,False
http://snomed.info/id/70555003,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24108,2,0.5481176470588235,False,False,False
