Source,Target,LLMDecision,LLMConfidence,LLMTotalTokens,LogMapScore,ExperimentType,K,Model,Prompt,Label,LogMapPred
http://human.owl#NCI_C32899,http://mouse.owl#MA_0001428,True,,138.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C12281,http://mouse.owl#MA_0001758,True,,135.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C13057,http://mouse.owl#MA_0001064,False,,138.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C32732,http://mouse.owl#MA_0002494,True,,133.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C33759,http://mouse.owl#MA_0000171,False,,129.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C12930,http://mouse.owl#MA_0000438,False,,135.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C33163,http://mouse.owl#MA_0000589,False,,136.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C48823,http://mouse.owl#MA_0000921,False,,125.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C33593,http://mouse.owl#MA_0001193,True,,132.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C12466,http://mouse.owl#MA_0000228,True,,129.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C32266,http://mouse.owl#MA_0000296,False,,134.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C33298,http://mouse.owl#MA_0001729,True,,128.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C33759,http://mouse.owl#MA_0000179,True,,128.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C33746,http://mouse.owl#MA_0002117,False,,140.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C33216,http://mouse.owl#MA_0002011,True,,140.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C32556,http://mouse.owl#MA_0000869,False,,135.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C32040,http://mouse.owl#MA_0000520,True,,139.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C12336,http://mouse.owl#MA_0002491,True,,131.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C32141,http://mouse.owl#MA_0000035,False,,127.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C12675,http://mouse.owl#MA_0000401,False,,136.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C13092,http://mouse.owl#MA_0002422,False,,142.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C33894,http://mouse.owl#MA_0000461,True,,133.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C45713,http://mouse.owl#MA_0000768,True,,138.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C33770,http://mouse.owl#MA_0000766,True,,132.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C33203,http://mouse.owl#MA_0001326,False,,142.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C13157,http://mouse.owl#MA_0001355,False,,132.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C33884,http://mouse.owl#MA_0001286,True,,132.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C33203,http://mouse.owl#MA_0001325,True,,143.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C33205,http://mouse.owl#MA_0001325,True,,144.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C13050,http://mouse.owl#MA_0001578,True,,135.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C12789,http://mouse.owl#MA_0000317,False,,126.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C12858,http://mouse.owl#MA_0001347,True,,135.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C33459,http://mouse.owl#MA_0002616,True,,136.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C13092,http://mouse.owl#MA_0001739,True,,144.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C32225,http://mouse.owl#MA_0000753,False,,131.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C49221,http://mouse.owl#MA_0001565,True,,144.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C33475,http://mouse.owl#MA_0001717,True,,135.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C12749,http://mouse.owl#MA_0000265,False,,126.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C49137,http://mouse.owl#MA_0001460,False,,143.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C32977,http://mouse.owl#MA_0000896,True,,132.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C32456,http://mouse.owl#MA_0002624,True,,139.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C32235,http://mouse.owl#MA_0000057,True,,131.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C12884,http://mouse.owl#MA_0001693,True,,138.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C33378,http://mouse.owl#MA_0001214,True,,139.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C33209,http://mouse.owl#MA_0001623,False,,128.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C12651,http://mouse.owl#MA_0000997,False,,139.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C12371,http://mouse.owl#MA_0002441,True,,135.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C12336,http://mouse.owl#MA_0000588,False,,135.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C33641,http://mouse.owl#MA_0001302,False,,148.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C34082,http://mouse.owl#MA_0000323,False,,136.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C12848,http://mouse.owl#MA_0001725,False,,143.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C33443,http://mouse.owl#MA_0002567,True,,132.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C33817,http://mouse.owl#MA_0000844,False,,129.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C33788,http://mouse.owl#MA_0000048,True,,129.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C12743,http://mouse.owl#MA_0001300,False,,129.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C33588,http://mouse.owl#MA_0002749,False,,133.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C49262,http://mouse.owl#MA_0001325,False,,154.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C33630,http://mouse.owl#MA_0000802,True,,131.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C32817,http://mouse.owl#MA_0000909,True,,132.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C33050,http://mouse.owl#MA_0002643,True,,132.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C32289,http://mouse.owl#MA_0002747,True,,133.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C33528,http://mouse.owl#MA_0000249,True,,129.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C33271,http://mouse.owl#MA_0002605,True,,142.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C33721,http://mouse.owl#MA_0000314,True,,133.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C33630,http://mouse.owl#MA_0000800,True,,131.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C32425,http://mouse.owl#MA_0000390,False,,129.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C12998,http://mouse.owl#MA_0000308,True,,129.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C49223,http://mouse.owl#MA_0001568,True,,146.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C32900,http://mouse.owl#MA_0001429,True,,138.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C33631,http://mouse.owl#MA_0000801,False,,131.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C33282,http://mouse.owl#MA_0000666,False,,133.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C32487,http://mouse.owl#MA_0000126,True,,136.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C34060,http://mouse.owl#MA_0000219,False,,135.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C32487,http://mouse.owl#MA_0000125,True,,137.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C12733,http://mouse.owl#MA_0001972,True,,138.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C12481,http://mouse.owl#MA_0000717,True,,132.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C32357,http://mouse.owl#MA_0001971,True,,135.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C12717,http://mouse.owl#MA_0000052,False,,132.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C32174,http://mouse.owl#MA_0001422,False,,138.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C13075,http://mouse.owl#MA_0001797,True,,137.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C32730,http://mouse.owl#MA_0002660,True,,131.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C13277,http://mouse.owl#MA_0002523,True,,135.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C12462,http://mouse.owl#MA_0000231,True,,137.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C32159,http://mouse.owl#MA_0001421,True,,138.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C33839,http://mouse.owl#MA_0000442,True,,134.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C33262,http://mouse.owl#MA_0000960,False,,136.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C33402,http://mouse.owl#MA_0001021,False,,143.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C52748,http://mouse.owl#MA_0001149,False,,144.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C32695,http://mouse.owl#MA_0000944,True,,133.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C49483,http://mouse.owl#MA_0001635,True,,141.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C32987,http://mouse.owl#MA_0002701,True,,143.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C12687,http://mouse.owl#MA_0001926,True,,134.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C32455,http://mouse.owl#MA_0000476,False,,130.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C33766,http://mouse.owl#MA_0000475,False,,130.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C33811,http://mouse.owl#MA_0001347,False,,142.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C33627,http://mouse.owl#MA_0000805,True,,134.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C49245,http://mouse.owl#MA_0001754,True,,143.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C32746,http://mouse.owl#MA_0000487,True,,138.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C32861,http://mouse.owl#MA_0002361,True,,141.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C13318,http://mouse.owl#MA_0002655,True,,140.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C13092,http://mouse.owl#MA_0001740,False,,143.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C12671,http://mouse.owl#MA_0000033,False,,126.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C32053,http://mouse.owl#MA_0000420,False,,130.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C12252,http://mouse.owl#MA_0002691,False,,132.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C12820,http://mouse.owl#MA_0001086,False,,141.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C32335,http://mouse.owl#MA_0000240,False,,128.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C12796,http://mouse.owl#MA_0000050,False,,135.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C33239,http://mouse.owl#MA_0002472,True,,138.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C32763,http://mouse.owl#MA_0002319,True,,134.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C12889,http://mouse.owl#MA_0000236,True,,131.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C32454,http://mouse.owl#MA_0001246,False,,131.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C33346,http://mouse.owl#MA_0000908,True,,135.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C33853,http://mouse.owl#MA_0000710,True,,137.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C32211,http://mouse.owl#MA_0001632,False,,139.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C12800,http://mouse.owl#MA_0001350,False,,141.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C32705,http://mouse.owl#MA_0000163,False,,128.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C12768,http://mouse.owl#MA_0000217,False,,129.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C32138,http://mouse.owl#MA_0001453,False,,131.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C32478,http://mouse.owl#MA_0001942,True,,135.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C32456,http://mouse.owl#MA_0001679,True,,140.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C12437,http://mouse.owl#MA_0002440,True,,133.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C32481,http://mouse.owl#MA_0000020,False,,126.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C33523,http://mouse.owl#MA_0000388,False,,128.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C12834,http://mouse.owl#MA_0000183,False,,132.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C32076,http://mouse.owl#MA_0002010,False,,136.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C32223,http://mouse.owl#MA_0000307,False,,131.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C33724,http://mouse.owl#MA_0001439,True,,137.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C12820,http://mouse.owl#MA_0001111,True,,140.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C49265,http://mouse.owl#MA_0001706,True,,131.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C12807,http://mouse.owl#MA_0001030,True,,137.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C12372,http://mouse.owl#MA_0002719,False,,127.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C12642,http://mouse.owl#MA_0001310,True,,136.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C12256,http://mouse.owl#MA_0001609,True,,133.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C33720,http://mouse.owl#MA_0001438,True,,137.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C12740,http://mouse.owl#MA_0001654,True,,129.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C32566,http://mouse.owl#MA_0000281,True,,133.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C32579,http://mouse.owl#MA_0002116,True,,138.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C12888,http://mouse.owl#MA_0000261,False,,130.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C33349,http://mouse.owl#MA_0002090,True,,142.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C12787,http://mouse.owl#MA_0000405,True,,131.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C33546,http://mouse.owl#MA_0002217,True,,141.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C33235,http://mouse.owl#MA_0001309,True,,138.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C33772,http://mouse.owl#MA_0000770,True,,134.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C12729,http://mouse.owl#MA_0000086,True,,126.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C32156,http://mouse.owl#MA_0000043,False,,129.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C32901,http://mouse.owl#MA_0001430,True,,138.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C53121,http://mouse.owl#MA_0002084,False,,129.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C33588,http://mouse.owl#MA_0002750,True,,133.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C32902,http://mouse.owl#MA_0001431,True,,138.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C32135,http://mouse.owl#MA_0000208,True,,131.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C12608,http://mouse.owl#MA_0001582,False,,136.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C49335,http://mouse.owl#MA_0000829,False,,138.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C33248,http://mouse.owl#MA_0001495,False,,134.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C33874,http://mouse.owl#MA_0001563,True,,129.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C33736,http://mouse.owl#MA_0000050,False,,132.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C13319,http://mouse.owl#MA_0000854,False,,123.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C12354,http://mouse.owl#MA_0000916,True,,136.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C33527,http://mouse.owl#MA_0000251,True,,129.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C13051,http://mouse.owl#MA_0002436,False,,140.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C33895,http://mouse.owl#MA_0001884,True,,134.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C52864,http://mouse.owl#MA_0001975,True,,147.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C13051,http://mouse.owl#MA_0002434,True,,143.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C33495,http://mouse.owl#MA_0002707,True,,132.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C49332,http://mouse.owl#MA_0000828,False,,140.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C32353,http://mouse.owl#MA_0001926,False,,139.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C33923,http://mouse.owl#MA_0000926,False,,129.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C12600,http://mouse.owl#MA_0000388,False,,128.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C13345,http://mouse.owl#MA_0000341,False,,129.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C33797,http://mouse.owl#MA_0001862,True,,151.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C33000,http://mouse.owl#MA_0000364,True,,140.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C32212,http://mouse.owl#MA_0000065,True,,127.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C52687,http://mouse.owl#MA_0002115,False,,132.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C12459,http://mouse.owl#MA_0000180,False,,129.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C32352,http://mouse.owl#MA_0001925,True,,137.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C32213,http://mouse.owl#MA_0002483,False,,129.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C49219,http://mouse.owl#MA_0001731,False,,151.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C32811,http://mouse.owl#MA_0002471,True,,138.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C13073,http://mouse.owl#MA_0000579,True,,137.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C33001,http://mouse.owl#MA_0000365,True,,140.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C33737,http://mouse.owl#MA_0000297,True,,135.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C49333,http://mouse.owl#MA_0001112,True,,129.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C12982,http://mouse.owl#MA_0000660,True,,140.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C12886,http://mouse.owl#MA_0000373,True,,131.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
