Source,Target,LLMDecision,LLMConfidence,LLMTotalTokens,ExperimentType,K,Model,Label,LogMapPred
http://mouse.owl#MA_0002267,http://human.owl#NCI_C53039,True,,178,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000730,http://human.owl#NCI_C48257,False,,269,zero_shot,0,meta-llama/llama-3.1-70b-instruct,False,False
http://mouse.owl#MA_0001554,http://human.owl#NCI_C49297,True,,184,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000762,http://human.owl#NCI_C12993,True,,163,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0001734,http://human.owl#NCI_C49220,True,,204,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000315,http://human.owl#NCI_C52769,False,,291,zero_shot,0,meta-llama/llama-3.1-70b-instruct,False,False
http://mouse.owl#MA_0001342,http://human.owl#NCI_C12856,True,,182,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0001665,http://human.owl#NCI_C49479,True,,274,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0001630,http://human.owl#NCI_C12677,True,,285,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0001669,http://human.owl#NCI_C49479,True,,138,zero_shot,0,meta-llama/llama-3.1-70b-instruct,False,False
http://mouse.owl#MA_0002497,http://human.owl#NCI_C33309,True,,261,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000751,http://human.owl#NCI_C49260,True,,246,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000092,http://human.owl#NCI_C12871,True,,163,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0002416,http://human.owl#NCI_C12998,True,,110,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000025,http://human.owl#NCI_C12671,True,,251,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000093,http://human.owl#NCI_C12870,True,,164,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0002693,http://human.owl#NCI_C12386,False,,273,zero_shot,0,meta-llama/llama-3.1-70b-instruct,False,False
http://mouse.owl#MA_0000277,http://human.owl#NCI_C33166,True,,227,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0002283,http://human.owl#NCI_C32397,False,,297,zero_shot,0,meta-llama/llama-3.1-70b-instruct,False,False
http://mouse.owl#MA_0001109,http://human.owl#NCI_C12996,True,,287,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0002636,http://human.owl#NCI_C12413,False,,251,zero_shot,0,meta-llama/llama-3.1-70b-instruct,False,False
http://mouse.owl#MA_0000279,http://human.owl#NCI_C33470,True,,216,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000371,http://human.owl#NCI_C32344,True,,335,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0001710,http://human.owl#NCI_C33400,True,,197,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000049,http://human.owl#NCI_C33107,False,,271,zero_shot,0,meta-llama/llama-3.1-70b-instruct,False,False
http://mouse.owl#MA_0002695,http://human.owl#NCI_C32931,True,,366,zero_shot,0,meta-llama/llama-3.1-70b-instruct,False,False
http://mouse.owl#MA_0001207,http://human.owl#NCI_C33695,False,,284,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000993,http://human.owl#NCI_C49138,True,,333,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0001584,http://human.owl#NCI_C33249,True,,159,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0002151,http://human.owl#NCI_C52697,True,,219,zero_shot,0,meta-llama/llama-3.1-70b-instruct,False,False
http://mouse.owl#MA_0001542,http://human.owl#NCI_C12268,True,,108,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0002198,http://human.owl#NCI_C33343,True,,179,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000188,http://human.owl#NCI_C12446,True,,184,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0001036,http://human.owl#NCI_C12934,True,,359,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0002464,http://human.owl#NCI_C12307,False,,309,zero_shot,0,meta-llama/llama-3.1-70b-instruct,False,False
http://mouse.owl#MA_0002139,http://human.owl#NCI_C32847,False,,338,zero_shot,0,meta-llama/llama-3.1-70b-instruct,False,False
http://mouse.owl#MA_0000753,http://human.owl#NCI_C33598,True,,183,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000720,http://human.owl#NCI_C12945,False,,279,zero_shot,0,meta-llama/llama-3.1-70b-instruct,False,False
http://mouse.owl#MA_0000050,http://human.owl#NCI_C33734,False,,267,zero_shot,0,meta-llama/llama-3.1-70b-instruct,False,False
http://mouse.owl#MA_0001131,http://human.owl#NCI_C49798,True,,284,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0002555,http://human.owl#NCI_C12854,True,,210,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000340,http://human.owl#NCI_C12388,True,,109,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0001087,http://human.owl#NCI_C12665,True,,182,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0001854,http://human.owl#NCI_C49302,True,,117,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000996,http://human.owl#NCI_C49139,True,,184,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000795,http://human.owl#NCI_C12370,False,,326,zero_shot,0,meta-llama/llama-3.1-70b-instruct,False,False
http://mouse.owl#MA_0002288,http://human.owl#NCI_C32462,True,,250,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0001983,http://human.owl#NCI_C33581,False,,264,zero_shot,0,meta-llama/llama-3.1-70b-instruct,False,False
http://mouse.owl#MA_0002026,http://human.owl#NCI_C33693,True,,355,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000007,http://human.owl#NCI_C12429,True,,233,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0002284,http://human.owl#NCI_C32404,True,,286,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000099,http://human.owl#NCI_C13005,True,,111,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0002150,http://human.owl#NCI_C52696,False,,247,zero_shot,0,meta-llama/llama-3.1-70b-instruct,False,False
http://mouse.owl#MA_0002280,http://human.owl#NCI_C33672,True,,213,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000162,http://human.owl#NCI_C32711,False,,322,zero_shot,0,meta-llama/llama-3.1-70b-instruct,False,False
http://mouse.owl#MA_0000339,http://human.owl#NCI_C12387,True,,108,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0001748,http://human.owl#NCI_C49296,True,,270,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0001720,http://human.owl#NCI_C32415,False,,309,zero_shot,0,meta-llama/llama-3.1-70b-instruct,False,False
http://mouse.owl#MA_0000773,http://human.owl#NCI_C38516,False,,271,zero_shot,0,meta-llama/llama-3.1-70b-instruct,False,False
http://mouse.owl#MA_0000902,http://human.owl#NCI_C33142,False,,316,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0001630,http://human.owl#NCI_C32573,False,,309,zero_shot,0,meta-llama/llama-3.1-70b-instruct,False,False
http://mouse.owl#MA_0000037,http://human.owl#NCI_C32712,True,,105,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0001459,http://human.owl#NCI_C12366,True,,333,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0001524,http://human.owl#NCI_C12736,False,,266,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0001711,http://human.owl#NCI_C32676,True,,348,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0001633,http://human.owl#NCI_C48940,False,,292,zero_shot,0,meta-llama/llama-3.1-70b-instruct,False,False
http://mouse.owl#MA_0002314,http://human.owl#NCI_C52703,True,,200,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0002509,http://human.owl#NCI_C13234,True,,108,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0002743,http://human.owl#NCI_C33356,True,,193,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000715,http://human.owl#NCI_C49321,True,,256,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000050,http://human.owl#NCI_C33737,False,,267,zero_shot,0,meta-llama/llama-3.1-70b-instruct,False,False
http://mouse.owl#MA_0002602,http://human.owl#NCI_C32572,False,,265,zero_shot,0,meta-llama/llama-3.1-70b-instruct,False,False
http://mouse.owl#MA_0002667,http://human.owl#NCI_C38671,True,,197,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0001310,http://human.owl#NCI_C32652,True,,236,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0001288,http://human.owl#NCI_C32463,True,,313,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0002515,http://human.owl#NCI_C32875,False,,255,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0001670,http://human.owl#NCI_C33417,False,,282,zero_shot,0,meta-llama/llama-3.1-70b-instruct,False,False
http://mouse.owl#MA_0000433,http://human.owl#NCI_C12469,False,,338,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000913,http://human.owl#NCI_C12355,True,,294,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0002666,http://human.owl#NCI_C38670,True,,197,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0002283,http://human.owl#NCI_C32398,False,,246,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0002684,http://human.owl#NCI_C33149,False,,336,zero_shot,0,meta-llama/llama-3.1-70b-instruct,False,False
http://mouse.owl#MA_0001651,http://human.owl#NCI_C32387,False,,224,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0002269,http://human.owl#NCI_C32200,False,,263,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0002284,http://human.owl#NCI_C32402,False,,248,zero_shot,0,meta-llama/llama-3.1-70b-instruct,False,False
http://mouse.owl#MA_0000710,http://human.owl#NCI_C32213,False,,316,zero_shot,0,meta-llama/llama-3.1-70b-instruct,False,False
http://mouse.owl#MA_0000774,http://human.owl#NCI_C33318,True,,320,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000185,http://human.owl#NCI_C12443,False,,253,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0001541,http://human.owl#NCI_C12265,True,,149,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000065,http://human.owl#NCI_C12685,True,,352,zero_shot,0,meta-llama/llama-3.1-70b-instruct,False,False
http://mouse.owl#MA_0001669,http://human.owl#NCI_C33417,True,,197,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000075,http://human.owl#NCI_C12868,True,,179,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000337,http://human.owl#NCI_C12386,True,,277,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000475,http://human.owl#NCI_C32124,False,,296,zero_shot,0,meta-llama/llama-3.1-70b-instruct,False,False
http://mouse.owl#MA_0002696,http://human.owl#NCI_C33573,True,,321,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0002665,http://human.owl#NCI_C43630,True,,304,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0001351,http://human.owl#NCI_C52799,True,,107,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0002033,http://human.owl#NCI_C12774,False,,328,zero_shot,0,meta-llama/llama-3.1-70b-instruct,False,False
http://mouse.owl#MA_0001014,http://human.owl#NCI_C12898,True,,252,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000305,http://human.owl#NCI_C25774,True,,341,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0001281,http://human.owl#NCI_C33068,True,,206,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0001091,http://human.owl#NCI_C12714,True,,235,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000898,http://human.owl#NCI_C32557,True,,326,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000124,http://human.owl#NCI_C12272,True,,350,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0002343,http://human.owl#NCI_C13074,True,,212,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0001778,http://human.owl#NCI_C49252,True,,247,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0001410,http://human.owl#NCI_C12782,False,,231,zero_shot,0,meta-llama/llama-3.1-70b-instruct,False,False
http://mouse.owl#MA_0000855,http://human.owl#NCI_C33281,True,,279,zero_shot,0,meta-llama/llama-3.1-70b-instruct,False,False
http://mouse.owl#MA_0002672,http://human.owl#NCI_C33602,True,,171,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0001905,http://human.owl#NCI_C48821,False,,259,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0002740,http://human.owl#NCI_C33402,True,,316,zero_shot,0,meta-llama/llama-3.1-70b-instruct,False,False
http://mouse.owl#MA_0000293,http://human.owl#NCI_C33291,True,,236,zero_shot,0,meta-llama/llama-3.1-70b-instruct,False,False
http://mouse.owl#MA_0002659,http://human.owl#NCI_C32573,True,,332,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000097,http://human.owl#NCI_C45804,False,,274,zero_shot,0,meta-llama/llama-3.1-70b-instruct,False,False
http://mouse.owl#MA_0001828,http://human.owl#NCI_C32824,False,,304,zero_shot,0,meta-llama/llama-3.1-70b-instruct,False,False
http://mouse.owl#MA_0001279,http://human.owl#NCI_C32790,True,,179,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0001343,http://human.owl#NCI_C12860,True,,176,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000874,http://human.owl#NCI_C33260,True,,219,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000854,http://human.owl#NCI_C32090,False,,294,zero_shot,0,meta-llama/llama-3.1-70b-instruct,False,False
http://mouse.owl#MA_0000344,http://human.owl#NCI_C49595,True,,267,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000414,http://human.owl#NCI_C12420,True,,109,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0001612,http://human.owl#NCI_C12257,True,,161,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000015,http://human.owl#NCI_C12435,True,,266,zero_shot,0,meta-llama/llama-3.1-70b-instruct,False,False
http://mouse.owl#MA_0000324,http://human.owl#NCI_C43612,True,,114,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000812,http://human.owl#NCI_C49767,False,,279,zero_shot,0,meta-llama/llama-3.1-70b-instruct,False,False
http://mouse.owl#MA_0001651,http://human.owl#NCI_C32067,False,,218,zero_shot,0,meta-llama/llama-3.1-70b-instruct,False,False
http://mouse.owl#MA_0000202,http://human.owl#NCI_C33866,True,,278,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0001970,http://human.owl#NCI_C32760,True,,189,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0001305,http://human.owl#NCI_C32311,True,,258,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0001094,http://human.owl#NCI_C12732,True,,249,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000372,http://human.owl#NCI_C12739,True,,225,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0002670,http://human.owl#NCI_C33601,True,,188,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0001737,http://human.owl#NCI_C13103,True,,211,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000732,http://human.owl#NCI_C49599,True,,289,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0002734,http://human.owl#NCI_C32516,True,,182,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000758,http://human.owl#NCI_C33607,True,,188,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0002058,http://human.owl#NCI_C52734,False,,215,zero_shot,0,meta-llama/llama-3.1-70b-instruct,False,False
http://mouse.owl#MA_0002722,http://human.owl#NCI_C32086,True,,200,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0001323,http://human.owl#NCI_C32856,True,,168,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0001708,http://human.owl#NCI_C32702,True,,172,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000708,http://human.owl#NCI_C49195,True,,207,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000254,http://human.owl#NCI_C32164,True,,272,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000376,http://human.owl#NCI_C33456,True,,218,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000368,http://human.owl#NCI_C12415,True,,257,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0001514,http://human.owl#NCI_C49577,True,,245,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0001513,http://human.owl#NCI_C49577,True,,252,zero_shot,0,meta-llama/llama-3.1-70b-instruct,False,False
http://mouse.owl#MA_0001282,http://human.owl#NCI_C33694,True,,170,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0001130,http://human.owl#NCI_C12350,True,,170,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0002536,http://human.owl#NCI_C13278,True,,109,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000358,http://human.owl#NCI_C12392,True,,200,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0002552,http://human.owl#NCI_C13257,True,,225,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0002625,http://human.owl#NCI_C32456,True,,296,zero_shot,0,meta-llama/llama-3.1-70b-instruct,False,False
http://mouse.owl#MA_0001544,http://human.owl#NCI_C32924,True,,301,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000706,http://human.owl#NCI_C49193,True,,226,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0001088,http://human.owl#NCI_C32041,True,,220,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0001587,http://human.owl#NCI_C40411,False,,275,zero_shot,0,meta-llama/llama-3.1-70b-instruct,False,False
http://mouse.owl#MA_0002149,http://human.owl#NCI_C53050,True,,258,zero_shot,0,meta-llama/llama-3.1-70b-instruct,False,False
http://mouse.owl#MA_0001341,http://human.owl#NCI_C12859,False,,244,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0002452,http://human.owl#NCI_C33521,True,,296,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0002490,http://human.owl#NCI_C32207,True,,235,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000215,http://human.owl#NCI_C12700,True,,424,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0002488,http://human.owl#NCI_C33273,True,,196,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000838,http://human.owl#NCI_C32480,False,,260,zero_shot,0,meta-llama/llama-3.1-70b-instruct,False,False
http://mouse.owl#MA_0000151,http://human.owl#NCI_C12470,True,,300,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0001284,http://human.owl#NCI_C33823,True,,404,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000141,http://human.owl#NCI_C12432,True,,109,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0001707,http://human.owl#NCI_C33244,True,,411,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0001012,http://human.owl#NCI_C12837,True,,325,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0001010,http://human.owl#NCI_C12836,True,,265,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0002522,http://human.owl#NCI_C13277,True,,107,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000306,http://human.owl#NCI_C12861,True,,337,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000471,http://human.owl#NCI_C32898,True,,198,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000154,http://human.owl#NCI_C13317,True,,254,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000288,http://human.owl#NCI_C12633,True,,258,zero_shot,0,meta-llama/llama-3.1-70b-instruct,False,False
http://mouse.owl#MA_0001056,http://human.owl#NCI_C32409,True,,254,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000178,http://human.owl#NCI_C12773,True,,249,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000401,http://human.owl#NCI_C32395,True,,283,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0001631,http://human.owl#NCI_C12698,True,,152,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000165,http://human.owl#NCI_C13050,False,,1042,zero_shot,0,meta-llama/llama-3.1-70b-instruct,False,False
http://mouse.owl#MA_0002347,http://human.owl#NCI_C33191,True,,259,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000040,http://human.owl#NCI_C32266,False,,258,zero_shot,0,meta-llama/llama-3.1-70b-instruct,False,False
http://mouse.owl#MA_0000110,http://human.owl#NCI_C49571,True,,196,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0001840,http://human.owl#NCI_C49213,True,,202,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000177,http://human.owl#NCI_C12772,True,,316,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000016,http://human.owl#NCI_C12755,True,,111,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0001731,http://human.owl#NCI_C49314,True,,170,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000350,http://human.owl#NCI_C33136,True,,234,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000014,http://human.owl#NCI_C12470,False,,362,zero_shot,0,meta-llama/llama-3.1-70b-instruct,False,False
http://mouse.owl#MA_0000314,http://human.owl#NCI_C12798,True,,361,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0001340,http://human.owl#NCI_C12857,True,,196,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0002673,http://human.owl#NCI_C38515,True,,175,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0000165,http://human.owl#NCI_C33558,False,,1043,zero_shot,0,meta-llama/llama-3.1-70b-instruct,False,False
http://mouse.owl#MA_0002511,http://human.owl#NCI_C52556,True,,178,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
http://mouse.owl#MA_0001837,http://human.owl#NCI_C49214,True,,193,zero_shot,0,meta-llama/llama-3.1-70b-instruct,True,False
